467 true_sum = 48739, estimate_sum = 48274, error = -0.954%
468 true_sum = 49358, estimate_sum = 48617, error = -1.501%
469 true_sum = 49340, estimate_sum = 48282, error = -2.144%
470 true_sum = 49433, estimate_sum = 48683, error = -1.517%
471 true_sum = 50194, estimate_sum = 49160, error = -2.060%
472 true_sum = 50002, estimate_sum = 49402, error = -1.200%
473 true_sum = 50070, estimate_sum = 49460, error = -1.218%
474 true_sum = 50624, estimate_sum = 49740, error = -1.746%
475 true_sum = 50591, estimate_sum = 49798, error = -1.567%
476 true_sum = 50605, estimate_sum = 50087, error = -1.024%
477 true_sum = 50717, estimate_sum = 50583, error = -0.264%
478 true_sum = 50991, estimate_sum = 50894, error = -0.190%
479 true_sum = 50634, estimate_sum = 50782, error = 0.292%
480 true_sum = 51509, estimate_sum = 51085, error = -0.823%
481 true_sum = 51272, estimate_sum = 51021, error = -0.490%
482 true_sum = 51248, estimate_sum = 50896, error = -0.687%
483 true_sum = 50534, estimate_sum = 50676, error = 0.281%
484 true_sum = 51052, estimate_sum = 51019, error = -0.065%
485 true_sum = 51041, estimate_sum = 51383, error = 0.670%
486 true_sum = 50981, estimate_sum = 51142, error = 0.316%
487 true_sum = 50858, estimate_sum = 50816, error = -0.083%
488 true_sum = 50744, estimate_sum = 50693, error = -0.101%
489 true_sum = 51247, estimate_sum = 51070, error = -0.345%
490 true_sum = 51289, estimate_sum = 52686, error = 2.724%
491 true_sum = 50548, estimate_sum = 52543, error = 3.947%
492 true_sum = 50270, estimate_sum = 52411, error = 4.259%
493 true_sum = 50675, estimate_sum = 52797, error = 4.187%
494 true_sum = 51581, estimate_sum = 53081, error = 2.908%
495 true_sum = 51116, estimate_sum = 53057, error = 3.797%
496 true_sum = 51052, estimate_sum = 52544, error = 2.923%
497 true_sum = 50710, estimate_sum = 52181, error = 2.901%
498 true_sum = 50832, estimate_sum = 52051, error = 2.398%
499 true_sum = 50367, estimate_sum = 52135, error = 3.510%
500 true_sum = 50102, estimate_sum = 51894, error = 3.577%
501 true_sum = 50573, estimate_sum = 52188, error = 3.193%
502 true_sum = 50932, estimate_sum = 52037, error = 2.170%
503 true_sum = 51506, estimate_sum = 52492, error = 1.914%
504 true_sum = 51221, estimate_sum = 52544, error = 2.583%
505 true_sum = 51155, estimate_sum = 52186, error = 2.015%
506 true_sum = 51203, estimate_sum = 51799, error = 1.164%
507 true_sum = 50922, estimate_sum = 51523, error = 1.180%
508 true_sum = 50573, estimate_sum = 51273, error = 1.384%
509 true_sum = 50947, estimate_sum = 51371, error = 0.832%
510 true_sum = 51421, estimate_sum = 51836, error = 0.807%
511 true_sum = 51090, estimate_sum = 51666, error = 1.127%
512 true_sum = 50426, estimate_sum = 51399, error = 1.930%
513 true_sum = 50792, estimate_sum = 51437, error = 1.270%
514 true_sum = 50499, estimate_sum = 51434, error = 1.852%
515 true_sum = 51239, estimate_sum = 51871, error = 1.233%
516 true_sum = 50786, estimate_sum = 51481, error = 1.368%
517 true_sum = 51542, estimate_sum = 52011, error = 0.910%
518 true_sum = 51292, estimate_sum = 51900, error = 1.185%
519 true_sum = 52176, estimate_sum = 52458, error = 0.540%
520 true_sum = 52698, estimate_sum = 52656, error = -0.080%
521 true_sum = 53027, estimate_sum = 52936, error = -0.172%
522 true_sum = 52584, estimate_sum = 52407, error = -0.337%
523 true_sum = 51909, estimate_sum = 52929, error = 1.965%
524 true_sum = 51869, estimate_sum = 52377, error = 0.979%
525 true_sum = 51646, estimate_sum = 52170, error = 1.015%
526 true_sum = 51208, estimate_sum = 51553, error = 0.674%
527 true_sum = 51111, estimate_sum = 52099, error = 1.933%
528 true_sum = 50409, estimate_sum = 52204, error = 3.561%
529 true_sum = 49677, estimate_sum = 51893, error = 4.461%
530 true_sum = 49679, estimate_sum = 51774, error = 4.217%
531 true_sum = 49741, estimate_sum = 52025, error = 4.592%
532 true_sum = 49904, estimate_sum = 51699, error = 3.597%
533 true_sum = 50656, estimate_sum = 52150, error = 2.949%
534 true_sum = 50220, estimate_sum = 51539, error = 2.626%
535 true_sum = 49646, estimate_sum = 51183, error = 3.096%
536 true_sum = 49805, estimate_sum = 51421, error = 3.245%
537 true_sum = 49556, estimate_sum = 51792, error = 4.512%
538 true_sum = 49547, estimate_sum = 51731, error = 4.408%
539 true_sum = 49721, estimate_sum = 52186, error = 4.958%
540 true_sum = 49665, estimate_sum = 52366, error = 5.438%
541 true_sum = 49964, estimate_sum = 52505, error = 5.086%
542 true_sum = 49711, estimate_sum = 52011, error = 4.627%
543 true_sum = 50479, estimate_sum = 52543, error = 4.089%
544 true_sum = 51201, estimate_sum = 52734, error = 2.994%
545 true_sum = 51513, estimate_sum = 53639, error = 4.127%
546 true_sum = 52228, estimate_sum = 53297, error = 2.047%
547 true_sum = 52294, estimate_sum = 53058, error = 1.461%
548 true_sum = 52418, estimate_sum = 52958, error = 1.030%
549 true_sum = 53016, estimate_sum = 53640, error = 1.177%
550 true_sum = 53545, estimate_sum = 53634, error = 0.166%
551 true_sum = 53457, estimate_sum = 53920, error = 0.866%
552 true_sum = 53725, estimate_sum = 54114, error = 0.724%
553 true_sum = 53493, estimate_sum = 54039, error = 1.021%
554 true_sum = 53187, estimate_sum = 53664, error = 0.897%
555 true_sum = 53153, estimate_sum = 53761, error = 1.144%
556 true_sum = 53630, estimate_sum = 53861, error = 0.431%
557 true_sum = 53745, estimate_sum = 53784, error = 0.073%
558 true_sum = 54691, estimate_sum = 54059, error = -1.156%
559 true_sum = 54406, estimate_sum = 54031, error = -0.689%
560 true_sum = 53473, estimate_sum = 53330, error = -0.267%
561 true_sum = 53902, estimate_sum = 53175, error = -1.349%
562 true_sum = 53381, estimate_sum = 51253, error = -3.986%
563 true_sum = 53936, estimate_sum = 51395, error = -4.711%
564 true_sum = 52999, estimate_sum = 50977, error = -3.815%
565 true_sum = 52998, estimate_sum = 50535, error = -4.647%
566 true_sum = 53261, estimate_sum = 50714, error = -4.782%
567 true_sum = 53450, estimate_sum = 51018, error = -4.550%
568 true_sum = 52866, estimate_sum = 50823, error = -3.864%
569 true_sum = 53318, estimate_sum = 50894, error = -4.546%
570 true_sum = 52661, estimate_sum = 50426, error = -4.244%
571 true_sum = 52184, estimate_sum = 50378, error = -3.461%
572 true_sum = 51406, estimate_sum = 49895, error = -2.939%
573 true_sum = 51301, estimate_sum = 49799, error = -2.928%
574 true_sum = 51180, estimate_sum = 50007, error = -2.292%
575 true_sum = 51434, estimate_sum = 50270, error = -2.263%
576 true_sum = 51137, estimate_sum = 50311, error = -1.615%
577 true_sum = 51184, estimate_sum = 50805, error = -0.740%
578 true_sum = 50450, estimate_sum = 50495, error = 0.089%
579 true_sum = 50482, estimate_sum = 50302, error = -0.357%
580 true_sum = 50333, estimate_sum = 50569, error = 0.469%
581 true_sum = 50112, estimate_sum = 50219, error = 0.214%
582 true_sum = 50210, estimate_sum = 50321, error = 0.221%
583 true_sum = 50762, estimate_sum = 50524, error = -0.469%
584 true_sum = 50623, estimate_sum = 50860, error = 0.468%
585 true_sum = 50019, estimate_sum = 50491, error = 0.944%
586 true_sum = 50209, estimate_sum = 50569, error = 0.717%
587 true_sum = 50708, estimate_sum = 50357, error = -0.692%
588 true_sum = 50308, estimate_sum = 49963, error = -0.686%
589 true_sum = 50223, estimate_sum = 49934, error = -0.575%
590 true_sum = 50050, estimate_sum = 50290, error = 0.480%
591 true_sum = 50075, estimate_sum = 49723, error = -0.703%
592 true_sum = 49661, estimate_sum = 49610, error = -0.103%
593 true_sum = 49066, estimate_sum = 48952, error = -0.232%
594 true_sum = 48273, estimate_sum = 48892, error = 1.282%
595 true_sum = 48900, estimate_sum = 49054, error = 0.315%
596 true_sum = 48818, estimate_sum = 48956, error = 0.283%
597 true_sum = 49416, estimate_sum = 48726, error = -1.396%
598 true_sum = 49126, estimate_sum = 48579, error = -1.113%
599 true_sum = 49089, estimate_sum = 48187, error = -1.837%
600 true_sum = 49270, estimate_sum = 48664, error = -1.230%
601 true_sum = 49427, estimate_sum = 48658, error = -1.556%
602 true_sum = 49235, estimate_sum = 48784, error = -0.916%
603 true_sum = 49118, estimate_sum = 48653, error = -0.947%
604 true_sum = 48770, estimate_sum = 48826, error = 0.115%
605 true_sum = 49046, estimate_sum = 48275, error = -1.572%
606 true_sum = 49774, estimate_sum = 49069, error = -1.416%
607 true_sum = 49889, estimate_sum = 48455, error = -2.874%
608 true_sum = 50416, estimate_sum = 48993, error = -2.823%
609 true_sum = 50416, estimate_sum = 48702, error = -3.400%
610 true_sum = 49620, estimate_sum = 48761, error = -1.731%
611 true_sum = 50062, estimate_sum = 48771, error = -2.579%
612 true_sum = 50564, estimate_sum = 49332, error = -2.437%
613 true_sum = 50873, estimate_sum = 49351, error = -2.992%
614 true_sum = 51307, estimate_sum = 50107, error = -2.339%
615 true_sum = 51168, estimate_sum = 50080, error = -2.126%
616 true_sum = 51555, estimate_sum = 50530, error = -1.988%
617 true_sum = 51495, estimate_sum = 51315, error = -0.350%
618 true_sum = 51821, estimate_sum = 51727, error = -0.181%
619 true_sum = 51081, estimate_sum = 51348, error = 0.523%
620 true_sum = 50387, estimate_sum = 51049, error = 1.314%
621 true_sum = 50325, estimate_sum = 50558, error = 0.463%
622 true_sum = 50532, estimate_sum = 49921, error = -1.209%
623 true_sum = 50937, estimate_sum = 50383, error = -1.088%
624 true_sum = 50889, estimate_sum = 49468, error = -2.792%
625 true_sum = 51611, estimate_sum = 50304, error = -2.532%
626 true_sum = 52122, estimate_sum = 49883, error = -4.296%
627 true_sum = 51660, estimate_sum = 50282, error = -2.667%
628 true_sum = 51488, estimate_sum = 50276, error = -2.354%
629 true_sum = 52408, estimate_sum = 51072, error = -2.549%
630 true_sum = 52596, estimate_sum = 50954, error = -3.122%
631 true_sum = 52687, estimate_sum = 51483, error = -2.285%
632 true_sum = 52464, estimate_sum = 50747, error = -3.273%
633 true_sum = 51712, estimate_sum = 50585, error = -2.179%
634 true_sum = 52587, estimate_sum = 50654, error = -3.676%
635 true_sum = 53348, estimate_sum = 51254, error = -3.925%
636 true_sum = 53396, estimate_sum = 51345, error = -3.841%
637 true_sum = 52792, estimate_sum = 51371, error = -2.692%
638 true_sum = 52661, estimate_sum = 50984, error = -3.185%
639 true_sum = 52475, estimate_sum = 51495, error = -1.868%
640 true_sum = 51855, estimate_sum = 50848, error = -1.942%
641 true_sum = 51737, estimate_sum = 51062, error = -1.305%
642 true_sum = 52384, estimate_sum = 51022, error = -2.600%
643 true_sum = 51505, estimate_sum = 50868, error = -1.237%
644 true_sum = 51194, estimate_sum = 50561, error = -1.236%
645 true_sum = 50791, estimate_sum = 50872, error = 0.159%
646 true_sum = 50391, estimate_sum = 50513, error = 0.242%
647 true_sum = 50654, estimate_sum = 50666, error = 0.024%
648 true_sum = 50302, estimate_sum = 50085, error = -0.431%
649 true_sum = 49860, estimate_sum = 50454, error = 1.191%
650 true_sum = 49274, estimate_sum = 50245, error = 1.971%
651 true_sum = 49124, estimate_sum = 49998, error = 1.779%
652 true_sum = 49149, estimate_sum = 50600, error = 2.952%
653 true_sum = 49886, estimate_sum = 50879, error = 1.991%
654 true_sum = 49757, estimate_sum = 51270, error = 3.041%
655 true_sum = 50155, estimate_sum = 51126, error = 1.936%
656 true_sum = 50263, estimate_sum = 51973, error = 3.402%
657 true_sum = 50218, estimate_sum = 51212, error = 1.979%
658 true_sum = 49849, estimate_sum = 51757, error = 3.828%
659 true_sum = 49784, estimate_sum = 51025, error = 2.493%
660 true_sum = 50373, estimate_sum = 51560, error = 2.356%
661 true_sum = 50021, estimate_sum = 51166, error = 2.289%
662 true_sum = 50669, estimate_sum = 51787, error = 2.206%
663 true_sum = 50684, estimate_sum = 51555, error = 1.718%
664 true_sum = 50951, estimate_sum = 51787, error = 1.641%
665 true_sum = 50977, estimate_sum = 51004, error = 0.053%
666 true_sum = 50882, estimate_sum = 51487, error = 1.189%
667 true_sum = 50236, estimate_sum = 50714, error = 0.952%
668 true_sum = 50500, estimate_sum = 51214, error = 1.414%
669 true_sum = 50744, estimate_sum = 51098, error = 0.698%
670 true_sum = 50659, estimate_sum = 51234, error = 1.135%
671 true_sum = 51168, estimate_sum = 51266, error = 0.192%
672 true_sum = 51889, estimate_sum = 51928, error = 0.075%
673 true_sum = 51757, estimate_sum = 52040, error = 0.547%
674 true_sum = 51517, estimate_sum = 52276, error = 1.473%
675 true_sum = 51298, estimate_sum = 52052, error = 1.470%
676 true_sum = 51752, estimate_sum = 52815, error = 2.054%
677 true_sum = 51356, estimate_sum = 52645, error = 2.510%
678 true_sum = 51736, estimate_sum = 53047, error = 2.534%
679 true_sum = 51762, estimate_sum = 52612, error = 1.642%
680 true_sum = 51507, estimate_sum = 52892, error = 2.689%
681 true_sum = 51446, estimate_sum = 52213, error = 1.491%
682 true_sum = 51619, estimate_sum = 52756, error = 2.203%
683 true_sum = 51179, estimate_sum = 51739, error = 1.094%
684 true_sum = 50768, estimate_sum = 51932, error = 2.293%
685 true_sum = 50665, estimate_sum = 51192, error = 1.040%
686 true_sum = 50966, estimate_sum = 51839, error = 1.713%
687 true_sum = 51304, estimate_sum = 51953, error = 1.265%
688 true_sum = 51441, estimate_sum = 51964, error = 1.017%
689 true_sum = 51171, estimate_sum = 51983, error = 1.587%
690 true_sum = 51509, estimate_sum = 52367, error = 1.666%
691 true_sum = 51696, estimate_sum = 52297, error = 1.163%
692 true_sum = 52355, estimate_sum = 52533, error = 0.340%
693 true_sum = 52732, estimate_sum = 52562, error = -0.322%
694 true_sum = 53087, estimate_sum = 52539, error = -1.032%
695 true_sum = 52404, estimate_sum = 52320, error = -0.160%
696 true_sum = 53025, estimate_sum = 52493, error = -1.003%
697 true_sum = 53079, estimate_sum = 52635, error = -0.836%
698 true_sum = 53449, estimate_sum = 52668, error = -1.461%
699 true_sum = 53393, estimate_sum = 52496, error = -1.680%
700 true_sum = 52963, estimate_sum = 52105, error = -1.620%
701 true_sum = 52967, estimate_sum = 52460, error = -0.957%
702 true_sum = 52963, estimate_sum = 52212, error = -1.418%
703 true_sum = 52521, estimate_sum = 52009, error = -0.975%
704 true_sum = 52334, estimate_sum = 51625, error = -1.355%
705 true_sum = 52642, estimate_sum = 51752, error = -1.691%
706 true_sum = 51900, estimate_sum = 51434, error = -0.898%
707 true_sum = 51898, estimate_sum = 51188, error = -1.368%
708 true_sum = 52118, estimate_sum = 51576, error = -1.040%
709 true_sum = 51895, estimate_sum = 51432, error = -0.892%
710 true_sum = 52437, estimate_sum = 51663, error = -1.476%
711 true_sum = 52630, estimate_sum = 52108, error = -0.992%
712 true_sum = 51974, estimate_sum = 51931, error = -0.083%
713 true_sum = 51598, estimate_sum = 50282, error = -2.550%
714 true_sum = 50786, estimate_sum = 49985, error = -1.577%
715 true_sum = 50052, estimate_sum = 49465, error = -1.173%
716 true_sum = 49837, estimate_sum = 49459, error = -0.758%
717 true_sum = 49784, estimate_sum = 49664, error = -0.241%
718 true_sum = 49579, estimate_sum = 49886, error = 0.619%
719 true_sum = 50088, estimate_sum = 50001, error = -0.174%
720 true_sum = 50168, estimate_sum = 49797, error = -0.740%
721 true_sum = 49957, estimate_sum = 49592, error = -0.731%
722 true_sum = 49874, estimate_sum = 49399, error = -0.952%
723 true_sum = 50189, estimate_sum = 49377, error = -1.618%
724 true_sum = 50591, estimate_sum = 49687, error = -1.787%
725 true_sum = 50317, estimate_sum = 49468, error = -1.687%
726 true_sum = 50634, estimate_sum = 50139, error = -0.978%
727 true_sum = 50551, estimate_sum = 49680, error = -1.723%
728 true_sum = 50911, estimate_sum = 49913, error = -1.960%
729 true_sum = 50780, estimate_sum = 49931, error = -1.672%
730 true_sum = 50716, estimate_sum = 50410, error = -0.603%
731 true_sum = 50133, estimate_sum = 49704, error = -0.856%
732 true_sum = 50386, estimate_sum = 49872, error = -1.020%
733 true_sum = 51205, estimate_sum = 49894, error = -2.560%
734 true_sum = 50796, estimate_sum = 50213, error = -1.148%
735 true_sum = 50295, estimate_sum = 49653, error = -1.276%
736 true_sum = 49436, estimate_sum = 49544, error = 0.218%
737 true_sum = 49481, estimate_sum = 48892, error = -1.190%
738 true_sum = 49860, estimate_sum = 49543, error = -0.636%
739 true_sum = 49179, estimate_sum = 48714, error = -0.946%
740 true_sum = 49678, estimate_sum = 49238, error = -0.886%
741 true_sum = 49622, estimate_sum = 48738, error = -1.781%
742 true_sum = 49038, estimate_sum = 48772, error = -0.542%
743 true_sum = 49672, estimate_sum = 48594, error = -2.170%
744 true_sum = 49577, estimate_sum = 48850, error = -1.466%
745 true_sum = 49225, estimate_sum = 48151, error = -2.182%
746 true_sum = 48888, estimate_sum = 47985, error = -1.847%
747 true_sum = 48639, estimate_sum = 47295, error = -2.763%
748 true_sum = 48470, estimate_sum = 47203, error = -2.614%
749 true_sum = 48087, estimate_sum = 46531, error = -3.236%
750 true_sum = 48421, estimate_sum = 46738, error = -3.476%
751 true_sum = 48644, estimate_sum = 46536, error = -4.334%
752 true_sum = 48565, estimate_sum = 47237, error = -2.734%
753 true_sum = 47780, estimate_sum = 47321, error = -0.961%
754 true_sum = 47762, estimate_sum = 47360, error = -0.842%
755 true_sum = 47546, estimate_sum = 47078, error = -0.984%
756 true_sum = 47356, estimate_sum = 47657, error = 0.636%
757 true_sum = 48011, estimate_sum = 47629, error = -0.796%
758 true_sum = 48151, estimate_sum = 48236, error = 0.177%
759 true_sum = 48814, estimate_sum = 48245, error = -1.166%
760 true_sum = 49133, estimate_sum = 49013, error = -0.244%
761 true_sum = 48665, estimate_sum = 48226, error = -0.902%
762 true_sum = 48635, estimate_sum = 48757, error = 0.251%
763 true_sum = 48628, estimate_sum = 48584, error = -0.090%
764 true_sum = 48809, estimate_sum = 48937, error = 0.262%
765 true_sum = 48695, estimate_sum = 48084, error = -1.255%
766 true_sum = 48599, estimate_sum = 48411, error = -0.387%
767 true_sum = 48999, estimate_sum = 48098, error = -1.839%
768 true_sum = 48515, estimate_sum = 48054, error = -0.950%
769 true_sum = 48700, estimate_sum = 48179, error = -1.070%
770 true_sum = 48674, estimate_sum = 48225, error = -0.922%
771 true_sum = 48528, estimate_sum = 47151, error = -2.838%
772 true_sum = 47876, estimate_sum = 46585, error = -2.697%
773 true_sum = 47892, estimate_sum = 46521, error = -2.863%
774 true_sum = 48379, estimate_sum = 46828, error = -3.206%
775 true_sum = 48042, estimate_sum = 46683, error = -2.829%
776 true_sum = 47909, estimate_sum = 47281, error = -1.311%
777 true_sum = 47603, estimate_sum = 47157, error = -0.937%
778 true_sum = 47938, estimate_sum = 47382, error = -1.160%
779 true_sum = 48100, estimate_sum = 47557, error = -1.129%
780 true_sum = 48464, estimate_sum = 47753, error = -1.467%
781 true_sum = 49055, estimate_sum = 48113, error = -1.920%
782 true_sum = 48469, estimate_sum = 47590, error = -1.814%
783 true_sum = 49167, estimate_sum = 48223, error = -1.920%
784 true_sum = 49320, estimate_sum = 48129, error = -2.415%
785 true_sum = 49371, estimate_sum = 47880, error = -3.020%
786 true_sum = 48780, estimate_sum = 47496, error = -2.632%
787 true_sum = 47898, estimate_sum = 47168, error = -1.524%
788 true_sum = 48584, estimate_sum = 47425, error = -2.386%
789 true_sum = 48200, estimate_sum = 47234, error = -2.004%
790 true_sum = 48188, estimate_sum = 47424, error = -1.585%
791 true_sum = 48471, estimate_sum = 48331, error = -0.289%
792 true_sum = 48314, estimate_sum = 47969, error = -0.714%
793 true_sum = 47837, estimate_sum = 47962, error = 0.261%
794 true_sum = 47607, estimate_sum = 47276, error = -0.695%
795 true_sum = 47858, estimate_sum = 47709, error = -0.311%
796 true_sum = 47641, estimate_sum = 47216, error = -0.892%
797 true_sum = 47965, estimate_sum = 48131, error = 0.346%
798 true_sum = 47965, estimate_sum = 50263, error = 4.791%
799 true_sum = 48074, estimate_sum = 50697, error = 5.456%
800 true_sum = 48892, estimate_sum = 50691, error = 3.680%
801 true_sum = 48829, estimate_sum = 51417, error = 5.300%
802 true_sum = 49429, estimate_sum = 51336, error = 3.858%
803 true_sum = 49147, estimate_sum = 51284, error = 4.348%
804 true_sum = 49817, estimate_sum = 51265, error = 2.907%
805 true_sum = 50170, estimate_sum = 52186, error = 4.018%
806 true_sum = 50153, estimate_sum = 51418, error = 2.522%
807 true_sum = 50351, estimate_sum = 51803, error = 2.884%
808 true_sum = 49960, estimate_sum = 51367, error = 2.816%
809 true_sum = 49968, estimate_sum = 51664, error = 3.394%
810 true_sum = 50030, estimate_sum = 51524, error = 2.986%
811 true_sum = 49504, estimate_sum = 51876, error = 4.792%
812 true_sum = 50116, estimate_sum = 51654, error = 3.069%
813 true_sum = 50001, estimate_sum = 51795, error = 3.588%
814 true_sum = 50829, estimate_sum = 51765, error = 1.841%
815 true_sum = 51577, estimate_sum = 52426, error = 1.646%
816 true_sum = 51445, estimate_sum = 51855, error = 0.797%
817 true_sum = 50715, estimate_sum = 51763, error = 2.066%
818 true_sum = 51041, estimate_sum = 51878, error = 1.640%
819 true_sum = 51089, estimate_sum = 52474, error = 2.711%
820 true_sum = 51376, estimate_sum = 52124, error = 1.456%
821 true_sum = 51138, estimate_sum = 52098, error = 1.877%
822 true_sum = 51828, estimate_sum = 52162, error = 0.644%
823 true_sum = 51995, estimate_sum = 53012, error = 1.956%
824 true_sum = 52365, estimate_sum = 52963, error = 1.142%
825 true_sum = 52249, estimate_sum = 53309, error = 2.029%
826 true_sum = 52241, estimate_sum = 54056, error = 3.474%
827 true_sum = 52181, estimate_sum = 54218, error = 3.904%
828 true_sum = 52633, estimate_sum = 54222, error = 3.019%
829 true_sum = 52466, estimate_sum = 54754, error = 4.361%
830 true_sum = 52447, estimate_sum = 54519, error = 3.951%
831 true_sum = 53142, estimate_sum = 55194, error = 3.861%
832 true_sum = 53484, estimate_sum = 55019, error = 2.870%
833 true_sum = 53416, estimate_sum = 55658, error = 4.197%
834 true_sum = 53463, estimate_sum = 55339, error = 3.509%
835 true_sum = 54062, estimate_sum = 56063, error = 3.701%
836 true_sum = 54692, estimate_sum = 55899, error = 2.207%
837 true_sum = 54689, estimate_sum = 55929, error = 2.267%
838 true_sum = 54598, estimate_sum = 55804, error = 2.209%
839 true_sum = 55272, estimate_sum = 56310, error = 1.878%
840 true_sum = 55550, estimate_sum = 57251, error = 3.062%
841 true_sum = 55504, estimate_sum = 57398, error = 3.412%
842 true_sum = 56023, estimate_sum = 57258, error = 2.204%
843 true_sum = 55624, estimate_sum = 57374, error = 3.146%
844 true_sum = 56008, estimate_sum = 57417, error = 2.516%
845 true_sum = 56360, estimate_sum = 57603, error = 2.205%
846 true_sum = 56806, estimate_sum = 57222, error = 0.732%
847 true_sum = 56833, estimate_sum = 57284, error = 0.794%
848 true_sum = 57754, estimate_sum = 57324, error = -0.745%
849 true_sum = 58368, estimate_sum = 58055, error = -0.536%
850 true_sum = 58710, estimate_sum = 57879, error = -1.415%
851 true_sum = 58846, estimate_sum = 58618, error = -0.387%
852 true_sum = 58021, estimate_sum = 57652, error = -0.636%
853 true_sum = 57908, estimate_sum = 57689, error = -0.378%
854 true_sum = 58159, estimate_sum = 57145, error = -1.743%
855 true_sum = 57708, estimate_sum = 57246, error = -0.801%
856 true_sum = 57147, estimate_sum = 56438, error = -1.241%
857 true_sum = 56352, estimate_sum = 56449, error = 0.172%
858 true_sum = 56500, estimate_sum = 56370, error = -0.230%
859 true_sum = 55900, estimate_sum = 56613, error = 1.275%
860 true_sum = 55600, estimate_sum = 56247, error = 1.164%
861 true_sum = 55590, estimate_sum = 56287, error = 1.254%
862 true_sum = 55275, estimate_sum = 55651, error = 0.680%
863 true_sum = 55115, estimate_sum = 56170, error = 1.914%
864 true_sum = 55476, estimate_sum = 56568, error = 1.968%
865 true_sum = 55866, estimate_sum = 56949, error = 1.939%
866 true_sum = 55917, estimate_sum = 56483, error = 1.012%
867 true_sum = 55500, estimate_sum = 56533, error = 1.861%
868 true_sum = 56263, estimate_sum = 56472, error = 0.371%
869 true_sum = 55557, estimate_sum = 56675, error = 2.012%
870 true_sum = 55429, estimate_sum = 55817, error = 0.700%
871 true_sum = 55372, estimate_sum = 56486, error = 2.012%
872 true_sum = 55500, estimate_sum = 55784, error = 0.512%
873 true_sum = 55894, estimate_sum = 56378, error = 0.866%
874 true_sum = 54973, estimate_sum = 55628, error = 1.191%
875 true_sum = 55449, estimate_sum = 56223, error = 1.396%
876 true_sum = 55115, estimate_sum = 54303, error = -1.473%
877 true_sum = 55335, estimate_sum = 54215, error = -2.024%
878 true_sum = 54874, estimate_sum = 54259, error = -1.121%
879 true_sum = 55335, estimate_sum = 54623, error = -1.287%
880 true_sum = 54684, estimate_sum = 54494, error = -0.347%
881 true_sum = 54146, estimate_sum = 53957, error = -0.349%
882 true_sum = 54752, estimate_sum = 54333, error = -0.765%
883 true_sum = 54667, estimate_sum = 54628, error = -0.071%
884 true_sum = 54316, estimate_sum = 54436, error = 0.221%
885 true_sum = 54771, estimate_sum = 54389, error = -0.697%
886 true_sum = 55196, estimate_sum = 54683, error = -0.929%
887 true_sum = 55948, estimate_sum = 54854, error = -1.955%
888 true_sum = 55106, estimate_sum = 54522, error = -1.060%
889 true_sum = 55299, estimate_sum = 54271, error = -1.859%
890 true_sum = 55370, estimate_sum = 54785, error = -1.057%
891 true_sum = 54843, estimate_sum = 54400, error = -0.808%
892 true_sum = 54923, estimate_sum = 54642, error = -0.512%
893 true_sum = 55605, estimate_sum = 54801, error = -1.446%
894 true_sum = 56275, estimate_sum = 55301, error = -1.731%
895 true_sum = 55870, estimate_sum = 54861, error = -1.806%
896 true_sum = 55527, estimate_sum = 54541, error = -1.776%
897 true_sum = 54912, estimate_sum = 54581, error = -0.603%
898 true_sum = 55055, estimate_sum = 54760, error = -0.536%
899 true_sum = 55041, estimate_sum = 54728, error = -0.569%
900 true_sum = 54900, estimate_sum = 54009, error = -1.623%
901 true_sum = 54883, estimate_sum = 52970, error = -3.486%
902 true_sum = 54719, estimate_sum = 53425, error = -2.365%
903 true_sum = 55553, estimate_sum = 53507, error = -3.683%
904 true_sum = 55212, estimate_sum = 53719, error = -2.704%
905 true_sum = 54382, estimate_sum = 53102, error = -2.354%
906 true_sum = 54406, estimate_sum = 53058, error = -2.478%
907 true_sum = 54117, estimate_sum = 52454, error = -3.073%
908 true_sum = 54253, estimate_sum = 52726, error = -2.815%
909 true_sum = 54046, estimate_sum = 51988, error = -3.808%
910 true_sum = 53411, estimate_sum = 52045, error = -2.558%
911 true_sum = 53829, estimate_sum = 51987, error = -3.422%
912 true_sum = 54138, estimate_sum = 52902, error = -2.283%
913 true_sum = 54018, estimate_sum = 52223, error = -3.323%
914 true_sum = 53091, estimate_sum = 52158, error = -1.757%
915 true_sum = 52317, estimate_sum = 51281, error = -1.980%
916 true_sum = 52932, estimate_sum = 52089, error = -1.593%
917 true_sum = 53234, estimate_sum = 51567, error = -3.131%
918 true_sum = 52998, estimate_sum = 52180, error = -1.543%
919 true_sum = 52588, estimate_sum = 51618, error = -1.845%
920 true_sum = 52343, estimate_sum = 51771, error = -1.093%
921 true_sum = 52593, estimate_sum = 51263, error = -2.529%
922 true_sum = 52429, estimate_sum = 51911, error = -0.988%
923 true_sum = 52290, estimate_sum = 51362, error = -1.775%
924 true_sum = 52284, estimate_sum = 51799, error = -0.928%
925 true_sum = 52697, estimate_sum = 52066, error = -1.197%
926 true_sum = 51943, estimate_sum = 51786, error = -0.302%
927 true_sum = 52132, estimate_sum = 51645, error = -0.934%
928 true_sum = 51403, estimate_sum = 51388, error = -0.029%
929 true_sum = 51204, estimate_sum = 48661, error = -4.966%
930 true_sum = 50997, estimate_sum = 48203, error = -5.479%
931 true_sum = 50284, estimate_sum = 48181, error = -4.182%
932 true_sum = 50586, estimate_sum = 48228, error = -4.661%
